"Time"	"Standard force"	"Standard travel"
"s"	"N"	"mm"
1577,48	283,093	4,37649
1577,51	282,991	4,37657
1577,54	282,884	4,37664
1577,58	282,779	4,37676
1577,63	282,675	4,37692
1577,69	282,573	4,37707
1577,77	282,455	4,37732
1577,83	282,354	4,37747
1577,88	282,247	4,37758
1577,95	282,139	4,3778
1578,03	282,036	4,37802
1578,11	281,931	4,37826
1578,17	281,83	4,37842
1578,23	281,727	4,3786
1578,27	281,627	4,37868
1578,3	281,522	4,37878
1578,34	281,41	4,3789
1578,39	281,302	4,37902
1578,44	281,193	4,37915
1578,49	281,09	4,37929
1578,56	280,965	4,37951
1578,62	280,862	4,37966
1578,68	280,762	4,37983
1578,7	280,653	4,3799
1578,73	280,55	4,37997
1578,77	280,444	4,38007
1578,82	280,336	4,38022
1578,87	280,225	4,38037
1578,94	280,122	4,38055
1579,01	280,009	4,38074
1579,07	279,891	4,38092
1579,17	279,83	4,38121
1579,25	279,723	4,38141
1579,35	279,636	4,38168
1579,45	279,558	4,38196
1579,51	279,447	4,38214
1579,54	279,333	4,38223
1579,62	279,225	4,38245
1579,7	279,111	4,38266
1579,78	279,003	4,38289
1579,84	278,741	4,38303
1579,84	278,312	4,38304
1579,84	277,876	4,38304
1579,84	277,573	4,38305
1579,84	277,435	4,38305
1579,85	277,323	4,38306
1579,85	277,197	4,38307
1579,85	277,092	4,38307
1579,85	276,939	4,38308
1579,85	276,794	4,38309
1579,86	276,636	4,3831
1579,86	276,469	4,3831
1579,86	276,356	4,38311
1579,86	276,249	4,38312
1579,86	276,145	4,38312
1579,87	276,034	4,38312
1579,87	275,886	4,38313
1579,87	275,744	4,38315
1579,88	275,614	4,38316
1579,88	275,465	4,38317
1579,89	275,295	4,38318
1579,89	275,142	4,38319
1579,89	275,013	4,38321
1579,9	274,878	4,38323
1579,91	274,747	4,38325
1579,91	274,626	4,38326
1579,92	274,516	4,38328
1579,93	274,414	4,38332
1579,94	274,303	4,38334
1579,95	274,187	4,38337
1579,97	274,079	4,38341
1579,98	273,978	4,38346
1580	273,872	4,3835
1580,02	273,761	4,38355
1580,04	273,653	4,38361
1580,06	273,524	4,38368
1580,08	273,422	4,38374
1580,11	273,312	4,38379
1580,13	273,211	4,38386
1580,15	273,11	4,38392
1580,19	273,003	4,38402
1580,23	272,889	4,38412
1580,27	272,788	4,38423
1580,29	272,671	4,38429
1580,33	272,569	4,3844
1580,37	272,453	4,38452
1580,42	272,352	4,38467
1580,46	272,244	4,38479
1580,52	272,126	4,38496
1580,57	272,014	4,38508
1580,61	271,907	4,38518
1580,66	271,795	4,38533
1580,7	271,676	4,38545
1580,73	271,572	4,38553
1580,77	271,471	4,38563
1580,8	271,362	4,38573
1580,87	271,252	4,38591
1580,91	271,143	4,38601
1580,97	271,023	4,38618
1581,03	270,917	4,38634
1581,11	270,797	4,3866
1581,16	270,69	4,3867
1581,26	270,613	4,38697
1581,36	270,575	4,38726
1581,46	270,503	4,38755
1581,51	270,401	4,38769
1581,53	270,296	4,38775
1581,57	270,188	4,38785
1581,65	270,075	4,38806
1581,75	269,994	4,38833
1581,81	269,893	4,38854
1581,91	269,829	4,38882
1582	269,722	4,38905
1582,1	269,676	4,38932
1582,2	269,614	4,38961
1582,3	269,626	4,38991
1582,4	269,564	4,39017
1582,5	269,562	4,39043
1582,6	269,522	4,39072
1582,7	269,507	4,391
1582,8	269,438	4,39128
1582,9	269,502	4,39157
1583	269,449	4,39183
1583,1	269,471	4,39211
1583,2	269,484	4,3924
1583,3	269,454	4,39268
1583,4	269,435	4,39295
1583,5	269,428	4,39323
1583,6	269,471	4,3935
1583,7	269,458	4,39377
1583,8	269,49	4,39406
1583,9	269,56	4,39434
1583,95	269,456	4,39447
1584,05	269,476	4,39474
1584,15	269,51	4,39502
1584,25	269,539	4,39531
1584,35	269,556	4,39558
1584,45	269,544	4,39585
1584,55	269,539	4,39613
1584,65	269,512	4,39641
1584,74	269,41	4,39664
1584,84	269,386	4,39693
1584,94	269,403	4,39721
1585,04	269,402	4,39748
1585,14	269,362	4,39776
1585,24	269,433	4,39804
1585,34	269,427	4,39832
1585,44	269,408	4,39859
1585,54	269,47	4,39888
1585,64	269,436	4,39916
1585,74	269,403	4,39942
1585,84	269,44	4,3997
1585,94	269,471	4,39999
1586,04	269,474	4,40025
1586,14	269,532	4,40053
1586,24	269,567	4,40083
1586,34	269,574	4,40108
1586,44	269,629	4,40138
1586,54	269,665	4,40165
1586,64	269,693	4,40193
1586,74	269,69	4,4022
1586,84	269,662	4,40248
1586,94	269,745	4,40277
1587,04	269,734	4,40304
1587,14	269,777	4,40332
1587,24	269,835	4,40361
1587,34	269,851	4,40387
1587,44	269,797	4,40414
1587,54	269,782	4,40444
1587,64	269,771	4,4047
1587,74	269,83	4,405
1587,84	269,758	4,40526
1587,94	269,732	4,40554
1588,04	269,737	4,40582
1588,14	269,697	4,4061
1588,24	269,666	4,40636
1588,34	269,685	4,40665
1588,44	269,669	4,40694
1588,54	269,688	4,40721
1588,64	269,639	4,40749
1588,74	269,621	4,40776
1588,84	269,555	4,40803
1588,94	269,551	4,40832
1589,04	269,467	4,40859
1589,14	269,427	4,40888
1589,24	269,401	4,40917
1589,34	269,341	4,40943
1589,44	269,281	4,4097
1589,54	269,257	4,40999
1589,64	269,263	4,41027
1589,71	269,159	4,41046
1589,81	269,125	4,41074
1589,91	269,073	4,41101
1590,01	269,047	4,41129
1590,11	269,025	4,41156
1590,21	269,05	4,41185
1590,31	269,065	4,41213
1590,41	269,084	4,4124
1590,51	269,105	4,41268
1590,61	269,106	4,41296
1590,71	269,143	4,41323
1590,81	269,164	4,4135
1590,91	269,212	4,4138
1591,01	269,166	4,41406
1591,11	269,195	4,41435
1591,21	269,213	4,41464
1591,31	269,265	4,41491
1591,41	269,312	4,41518
1591,5	269,432	4,41545
1591,6	269,485	4,41572
1591,7	269,592	4,41602
1591,8	269,66	4,41628
1591,9	269,582	4,41655
1592	269,582	4,41683
1592,08	269,688	4,41706
1592,18	269,755	4,41733
1592,28	269,84	4,4176
1592,38	269,819	4,41788
1592,48	269,882	4,41816
1592,58	269,988	4,41844
1592,68	270,051	4,4187
1592,76	270,163	4,41895
1592,86	270,261	4,41923
1592,96	270,372	4,4195
1593,06	270,445	4,41978
1593,16	270,516	4,42006
1593,26	270,525	4,42034
1593,36	270,625	4,42062
1593,46	270,688	4,42089
1593,56	270,718	4,42118
1593,66	270,792	4,42146
1593,76	270,842	4,42173
1593,86	270,844	4,42201
1593,96	270,84	4,42228
1594,06	270,914	4,42256
1594,16	270,891	4,42284
1594,26	270,946	4,42312
1594,36	270,997	4,42339
1594,46	271,071	4,42368
1594,56	271,141	4,42396
1594,66	271,166	4,42423
1594,76	271,206	4,42451
1594,86	271,255	4,42479
1594,96	271,316	4,42507
1595,06	271,399	4,42534
1595,15	271,502	4,42558
1595,25	271,409	4,42585
1595,35	271,434	4,42612
1595,45	271,52	4,42641
1595,55	271,606	4,42668
1595,65	271,662	4,42695
1595,75	271,73	4,42723
1595,85	271,739	4,42751
1595,95	271,813	4,4278
1596,05	271,858	4,42807
1596,15	271,947	4,42836
1596,25	271,899	4,42863
1596,35	271,887	4,4289
1596,45	271,869	4,42918
1596,55	271,91	4,42945
1596,65	271,995	4,42974
1596,75	272,049	4,43002
1596,85	272,036	4,43029
1596,95	272,1	4,43057
1597,05	272,14	4,43085
1597,15	272,077	4,43113
1597,2	271,976	4,43127
1597,3	271,931	4,43156
1597,39	271,83	4,43182
1597,49	271,762	4,43208
1597,56	271,658	4,43226
1597,66	271,654	4,43256
1597,76	271,607	4,43282
1597,86	271,555	4,4331
1597,96	271,594	4,43339
1598,06	271,57	4,43366
1598,16	271,606	4,43395
1598,26	271,614	4,43423
1598,36	271,654	4,43449
1598,46	271,648	4,43476
1598,56	271,693	4,43506
1598,66	271,736	4,43533
1598,7	271,631	4,43544
1598,8	271,632	4,43572
1598,9	271,677	4,43599
1599	271,779	4,43627
1599,1	271,808	4,43656
1599,2	271,89	4,43684
1599,3	271,929	4,43711
1599,4	271,959	4,43739
1599,45	272,062	4,43752
1599,55	272,14	4,43781
1599,65	272,162	4,43808
1599,75	272,198	4,43836
1599,85	272,286	4,43863
1599,95	272,321	4,43891
1600,05	272,373	4,43918
1600,15	272,431	4,43946
1600,2	272,531	4,43961
1600,3	272,576	4,4399
1600,4	272,65	4,44018
1600,5	272,664	4,44046
1600,6	272,692	4,44073
1600,7	272,727	4,44101
1600,8	272,775	4,44129
1600,9	272,816	4,44157
1601	272,849	4,44184
1601,1	272,898	4,44212
1601,19	273,004	4,44237
1601,29	273,06	4,44263
1601,39	273,119	4,44292
1601,46	273,227	4,44311
1601,56	273,303	4,4434
1601,66	273,368	4,44366
1601,74	273,471	4,4439
1601,84	273,55	4,44418
1601,94	273,602	4,44445
1602,04	273,674	4,44472
1602,14	273,72	4,44501
1602,24	273,745	4,44529
1602,34	273,795	4,44557
1602,44	273,846	4,44584
1602,54	273,914	4,44611
1602,63	274,022	4,44635
1602,73	274,045	4,44662
1602,8	274,15	4,44683
1602,9	274,225	4,44711
1602,99	274,331	4,44735
1603,09	274,413	4,44763
1603,19	274,514	4,44791
1603,29	274,59	4,44819
1603,39	274,653	4,44846
1603,45	274,761	4,44863
1603,55	274,848	4,44889
1603,62	274,959	4,44912
1603,72	275,034	4,4494
1603,82	275,13	4,44967
1603,92	275,252	4,44994
1604,02	275,262	4,45021
1604,11	275,369	4,45047
1604,21	275,462	4,45074
1604,31	275,494	4,45102
1604,39	275,601	4,45125
1604,49	275,713	4,45152
1604,59	275,721	4,45179
1604,68	275,831	4,45206
1604,78	275,866	4,45234
1604,88	275,963	4,45261
1604,98	276,035	4,45288
1605,07	276,146	4,45315
1605,17	276,194	4,45341
1605,27	276,308	4,45368
1605,37	276,355	4,45396
1605,46	276,461	4,45424
1605,56	276,508	4,45451
1605,66	276,586	4,45479
1605,75	276,701	4,45504
1605,85	276,736	4,45531
1605,95	276,781	4,45558
1606,02	276,898	4,45579
1606,12	276,947	4,45606
1606,22	276,99	4,45633
1606,32	277,059	4,4566
1606,42	277,137	4,45688
1606,52	277,216	4,45717
1606,62	277,233	4,45745
1606,72	277,272	4,45775
1606,82	277,216	4,458
1606,88	277,103	4,45814
1606,98	277,047	4,45843
1607,08	277,069	4,45871
1607,18	277,042	4,45899
1607,25	276,93	4,4592
1607,31	276,826	4,45935
1607,41	276,754	4,45963
1607,51	276,728	4,4599
1607,61	276,649	4,46018
1607,71	276,63	4,46046
1607,81	276,663	4,46074
1607,91	276,613	4,46101
1607,95	276,724	4,46114
1608,05	276,734	4,46142
1608,15	276,765	4,46169
1608,25	276,806	4,46197
1608,33	276,908	4,46219
1608,43	276,953	4,46246
1608,51	277,065	4,4627
1608,61	277,117	4,46297
1608,71	277,193	4,46325
1608,81	277,26	4,46353
1608,91	277,309	4,4638
1609,01	277,382	4,46409
1609,1	277,495	4,46434
1609,2	277,414	4,46461
1609,3	277,444	4,46488
1609,35	277,55	4,46504
1609,45	277,464	4,4653
1609,55	277,497	4,46558
1609,65	277,563	4,46586
1609,75	277,573	4,46614
1609,85	277,553	4,46641
1609,94	277,653	4,46667
1610,04	277,729	4,46695
1610,14	277,794	4,46724
1610,24	277,831	4,4675
1610,34	277,912	4,46777
1610,44	277,99	4,46806
1610,53	278,097	4,46831
1610,61	278,198	4,46854
1610,71	278,165	4,46879
1610,81	278,229	4,46906
1610,86	278,34	4,46922
1610,96	278,415	4,46951
1611,06	278,51	4,46977
1611,15	278,616	4,47001
1611,24	278,73	4,47029
1611,34	278,801	4,47055
1611,41	278,906	4,47074
1611,51	278,987	4,47103
1611,59	279,089	4,47126
1611,64	279,189	4,4714
1611,74	279,246	4,47167
1611,83	279,349	4,47193
1611,88	279,466	4,47206
1611,98	279,539	4,47234
1612,08	279,589	4,47261
1612,17	279,696	4,47285
1612,25	279,797	4,47308
1612,33	279,901	4,47332
1612,43	279,954	4,47358
1612,52	280,063	4,47382
1612,62	280,134	4,4741
1612,72	280,207	4,47438
1612,77	280,309	4,47453
1612,87	280,353	4,47479
1612,95	280,454	4,47502
1613,05	280,555	4,47531
1613,14	280,664	4,47555
1613,24	280,725	4,47581
1613,31	280,837	4,47601
1613,4	280,938	4,47629
1613,47	281,049	4,47647
1613,57	281,098	4,47675
1613,65	280,749	4,47697
1613,65	280,407	4,47697
1613,66	280,239	4,47698
1613,66	280,117	4,47699
1613,71	280,012	4,47712
1613,76	280,119	4,4773
1613,86	280,131	4,47756
1613,96	280,18	4,47783
1614,06	280,281	4,47811
1614,13	280,388	4,47831
1614,23	280,417	4,47858
1614,33	280,517	4,47885
1614,43	280,594	4,47913
1614,51	280,695	4,47935
1614,61	280,699	4,47963
1614,71	280,751	4,47989
1614,77	280,857	4,48008
1614,87	280,887	4,48036
1614,97	280,95	4,48064
1615,07	280,985	4,4809
1615,17	281,048	4,48118
1615,27	281,104	4,48146
1615,37	281,151	4,48174
1615,47	281,168	4,48202
1615,57	281,197	4,4823
1615,67	281,217	4,48257
1615,77	281,318	4,48284
1615,87	281,303	4,48312
1615,97	281,398	4,48341
1616,07	281,378	4,48369
1616,17	281,412	4,48395
1616,27	281,355	4,48424
1616,37	281,438	4,48452
1616,42	281,326	4,48465
1616,52	281,316	4,48492
1616,59	281,209	4,48515
1616,69	281,176	4,48543
1616,79	281,079	4,48569
1616,89	281,036	4,48598
1616,99	280,936	4,48626
1617,04	280,834	4,48639
1617,14	280,739	4,48665
1617,24	280,702	4,48695
1617,34	280,635	4,48723
1617,44	280,624	4,4875
1617,54	280,65	4,48778
1617,64	280,67	4,48806
1617,74	280,669	4,48834
1617,84	280,684	4,48862
1617,94	280,707	4,48889
1618,04	280,681	4,48917
1618,14	280,68	4,48945
1618,24	280,687	4,48973
1618,34	280,683	4,49
1618,44	280,625	4,49028
1618,54	280,523	4,49054
1618,64	280,504	4,49082
1618,74	280,483	4,4911
1618,84	280,485	4,49138
1618,94	280,424	4,49166
1619,04	280,377	4,49194
1619,14	280,349	4,49222
1619,24	280,343	4,49249
1619,34	280,261	4,49277
1619,44	280,211	4,49305
1619,52	280,103	4,49326
1619,62	280,056	4,49354
1619,72	279,954	4,49382
1619,82	279,899	4,49409
1619,92	279,857	4,49438
1620,02	279,824	4,49465
1620,12	279,74	4,49494
1620,22	279,712	4,4952
1620,32	279,687	4,49548
1620,42	279,695	4,49577
1620,52	279,672	4,49604
1620,62	279,646	4,49632
1620,71	279,532	4,49657
1620,81	279,475	4,49684
1620,86	279,358	4,49699
1620,96	279,312	4,49727
1621,06	279,272	4,49754
1621,16	279,262	4,49782
1621,26	279,196	4,4981
1621,36	279,149	4,49838
1621,46	279,121	4,49867
1621,56	279,086	4,49894
1621,66	279,048	4,49921
1621,76	279,052	4,4995
1621,86	279,042	4,49976
1621,96	279,036	4,50005
1622,06	278,981	4,50033
1622,11	278,862	4,50048
1622,21	278,832	4,50076
1622,31	278,806	4,50104
1622,41	278,798	4,50131
1622,51	278,874	4,50159
1622,61	278,876	4,50187
1622,71	278,942	4,50215
1622,81	278,999	4,50243
1622,91	279,024	4,5027
1623	279,126	4,50294
1623,1	279,152	4,50322
1623,2	279,221	4,5035
1623,24	279,116	4,50359
1623,31	279,22	4,50381
1623,41	279,26	4,50407
1623,51	279,334	4,50435
1623,61	279,369	4,50461
1623,7	279,474	4,5049
1623,8	279,555	4,50517
1623,9	279,634	4,50546
1624	279,693	4,50573
1624,08	279,794	4,50594
1624,18	279,856	4,50622
1624,24	279,961	4,50639
1624,34	280,015	4,50667
1624,44	280,067	4,50694
1624,51	280,168	4,50713
1624,61	280,246	4,5074
1624,68	280,358	4,50762
1624,78	280,408	4,5079
1624,85	280,517	4,50808
1624,93	280,622	4,50832
1625,03	280,647	4,50858
1625,1	280,754	4,50876
1625,2	280,806	4,50904
1625,27	280,907	4,50923
1625,37	280,971	4,50951
1625,47	281,029	4,50978
1625,54	281,135	4,50999
1625,64	281,188	4,51028
1625,74	281,243	4,51054
1625,81	281,362	4,51073
1625,91	281,406	4,51101
1625,94	281,509	4,51112
1626,04	281,589	4,51139
1626,12	281,691	4,5116
1626,2	281,802	4,51185
1626,3	281,86	4,51212
1626,4	281,921	4,51238
1626,48	282,022	4,51261
1626,58	282,123	4,51289
1626,67	282,236	4,51314
1626,77	282,282	4,51341
1626,84	282,388	4,51362
1626,93	282,492	4,51387
1627,02	282,607	4,51411
1627,12	282,684	4,51437
1627,22	282,769	4,51465
1627,27	282,883	4,5148
1627,37	282,986	4,51509
1627,47	283,057	4,51534
1627,55	283,163	4,51559
1627,62	283,265	4,51579
1627,72	283,32	4,51606
1627,82	283,409	4,51633
1627,92	283,493	4,51662
1627,98	283,389	4,51677
1628,08	283,395	4,51704
1628,18	283,463	4,51732
1628,28	283,534	4,5176
1628,35	283,643	4,51781
1628,45	283,699	4,51808
1628,53	283,803	4,51829
1628,63	283,865	4,51857
1628,72	283,966	4,51882
1628,81	284,073	4,51908
1628,91	284,138	4,51937
1629,01	284,198	4,51965
1629,11	284,261	4,51991
1629,21	284,326	4,5202
1629,31	284,416	4,52047
1629,41	284,517	4,52075
1629,51	284,595	4,52103
1629,61	284,609	4,52129
1629,7	284,714	4,52154
1629,8	284,758	4,52182
1629,9	284,772	4,52209
1629,98	284,877	4,52233
1630,07	284,978	4,52259
1630,17	284,947	4,52287
1630,27	285,02	4,52316
1630,37	285,043	4,52343
1630,47	285,072	4,52371
1630,57	285,105	4,52397
1630,67	285,208	4,52425
1630,77	285,282	4,52454
1630,87	285,33	4,5248
1630,97	285,272	4,52507
1631,07	285,298	4,52537
1631,17	285,335	4,52564
1631,27	285,36	4,52593
1631,37	285,436	4,52621
1631,47	285,463	4,52647
1631,57	285,497	4,52676
1631,67	285,497	4,52703
1631,77	285,564	4,52731
1631,87	285,646	4,52759
1631,97	285,687	4,52787
1632,07	285,729	4,52813
1632,17	285,755	4,5284
1632,27	285,799	4,5287
1632,37	285,828	4,52899
1632,47	285,843	4,52924
1632,57	285,891	4,52953
1632,67	285,927	4,52982
1632,77	285,926	4,53008
1632,87	285,957	4,53037
1632,97	286,002	4,53065
1633,07	286,05	4,53092
1633,17	286,13	4,5312
1633,19	286,017	4,53124
1633,29	286,04	4,53152
1633,39	286,021	4,53179
1633,49	286,036	4,53206
1633,59	286,094	4,53236
1633,69	286,083	4,53261
1633,79	286,056	4,53289
1633,89	286,125	4,53319
1633,99	286,125	4,53345
1634,09	286,177	4,53373
1634,19	286,127	4,53402
1634,29	286,137	4,5343
1634,39	286,111	4,53457
1634,49	286,122	4,53484
1634,59	286,194	4,53513
1634,69	286,196	4,53539
1634,79	286,288	4,53569
1634,89	286,348	4,53597
1634,99	286,354	4,53622
1635,07	286,459	4,53645
1635,17	286,559	4,53675
1635,27	286,613	4,53702
1635,37	286,636	4,53729
1635,44	286,737	4,53752
1635,54	286,798	4,53778
1635,64	286,842	4,53805
1635,74	286,914	4,53834
1635,84	286,978	4,53862
1635,94	287,02	4,53889
1636,04	287,049	4,53917
1636,11	287,158	4,53938
1636,21	287,201	4,53965
1636,31	287,269	4,53991
1636,41	287,286	4,54021
1636,49	287,392	4,54043
1636,57	287,499	4,54065
1636,67	287,565	4,54092
1636,77	287,627	4,54121
1636,87	287,712	4,54148
1636,97	287,773	4,54175
1637,07	287,873	4,54202
1637,17	287,949	4,54231
1637,27	288,018	4,54258
1637,37	288,054	4,54286
1637,47	288,13	4,54313
1637,57	288,138	4,5434
1637,67	288,209	4,54369
1637,75	287,951	4,54391
1637,75	287,661	4,54391
1637,75	287,527	4,54392
1637,78	287,423	4,544
1637,81	287,316	4,54407
1637,88	287,2	4,54426
1637,88	287,038	4,54427
1637,88	286,919	4,54428
1637,9	286,818	4,54431
1637,95	286,707	4,54445
1637,99	286,603	4,54458
1638,07	286,489	4,5448
1638,14	286,388	4,54501
1638,23	286,279	4,54526
1638,3	286,178	4,54545
1638,36	286,068	4,5456
1638,46	286,009	4,54588
1638,55	285,905	4,54613
1638,65	285,834	4,54642
1638,7	285,72	4,54655
1638,74	285,599	4,54665
1638,76	285,485	4,54672
1638,8	285,377	4,54682
1638,84	285,273	4,54694
1638,9	285,166	4,5471
1638,97	285,064	4,54732
1639,04	284,952	4,54749
1639,08	284,839	4,5476
1639,14	284,736	4,54778
1639,21	284,631	4,54797
1639,26	284,528	4,54811
1639,31	284,415	4,54825
1639,4	284,311	4,5485
1639,48	284,211	4,54873
1639,56	284,105	4,54893
1639,66	284,032	4,54921
1639,7	283,927	4,54931
1639,8	283,909	4,54961
1639,9	283,837	4,54988
1640	283,795	4,55015
1640,1	283,786	4,55044
1640,2	283,752	4,55071
1640,3	283,763	4,55099
1640,4	283,766	4,55127
1640,5	283,775	4,55155
1640,6	283,717	4,55182
1640,7	283,745	4,55209
1640,8	283,764	4,55238
1640,9	283,823	4,55266
1641	283,824	4,55293
1641,1	283,849	4,55322
1641,2	283,821	4,5535
1641,3	283,85	4,55377
1641,4	283,802	4,55403
1641,5	283,818	4,55432
1641,6	283,855	4,5546
1641,7	283,883	4,55488
1641,71	283,766	4,55492
1641,81	283,674	4,5552
1641,86	283,468	4,55532
1641,86	283,324	4,55533
1641,86	283,203	4,55534
1641,89	283,095	4,55542
1641,93	282,984	4,55553
1641,99	282,876	4,55567
1642,03	282,772	4,55578
1642,1	282,663	4,55599
1642,17	282,559	4,5562
1642,23	282,452	4,55636
1642,28	282,346	4,5565
1642,34	282,241	4,55663
1642,44	282,268	4,55693
1642,53	282,163	4,55719
1642,63	282,215	4,55747
1642,73	282,18	4,55774
1642,83	282,244	4,55802
1642,93	282,242	4,55831
1643,03	282,291	4,55858
1643,13	282,314	4,55885
1643,23	282,342	4,55913
1643,33	282,433	4,55941
1643,43	282,466	4,5597
1643,44	282,164	4,55973
1643,45	281,815	4,55974
1643,45	281,602	4,55974
1643,46	281,499	4,55976
1643,56	281,558	4,56004
1643,66	281,592	4,56033
1643,76	281,617	4,56059
1643,86	281,637	4,56087
1643,96	281,648	4,56114
1644,06	281,72	4,56143
1644,16	281,804	4,56172
1644,26	281,814	4,56198
1644,36	281,838	4,56226
1644,45	281,944	4,56253
1644,55	281,969	4,5628
1644,65	282,027	4,56307
1644,75	282,015	4,56336
1644,85	282,077	4,56364
1644,95	282,128	4,56392
1645,05	282,189	4,5642
1645,15	282,231	4,56447
1645,25	282,275	4,56474
1645,35	282,32	4,56502
1645,45	282,384	4,56531
1645,55	282,391	4,56558
1645,65	282,431	4,56585
1645,75	282,476	4,56614
1645,85	282,46	4,56642
1645,95	282,439	4,56669
1646,05	282,476	4,56697
1646,15	282,543	4,56724
1646,25	282,572	4,56752
1646,35	282,616	4,56781
1646,45	282,601	4,56808
1646,55	282,635	4,56835
1646,64	282,53	4,56862
1646,69	282,422	4,56874
1646,69	282,306	4,56875
1646,69	282,2	4,56875
1646,7	282,088	4,56878
1646,75	281,976	4,56893
1646,85	281,882	4,5692
1646,95	281,804	4,56948
1647,05	281,702	4,56974
1647,15	281,594	4,57002
1647,25	281,542	4,57031
1647,35	281,501	4,57059
1647,45	281,491	4,57086
1647,55	281,422	4,57112
1647,65	281,395	4,57141
1647,73	281,042	4,57164
1647,73	280,65	4,57165
1647,73	280,413	4,57165
1647,74	280,284	4,57166
1647,74	280,183	4,57168
1647,75	280,058	4,5717
1647,77	279,943	4,57174
1647,78	279,839	4,57179
1647,8	279,716	4,57183
1647,82	279,616	4,57188
1647,83	279,515	4,57192
1647,87	279,402	4,57203
1647,91	279,299	4,57213
1647,93	279,187	4,57219
1647,96	279,083	4,57227
1647,98	278,979	4,57234
1648,01	278,875	4,57242
1648,05	278,77	4,57252
1648,09	278,661	4,57262
1648,12	278,555	4,57271
1648,19	278,447	4,57291
1648,25	278,334	4,57307
1648,32	278,233	4,57326
1648,42	278,141	4,57354
1648,52	278,063	4,57382
1648,62	278,016	4,57409
1648,72	278,001	4,57439
1648,81	277,896	4,57463
1648,91	277,833	4,57489
1649,01	277,79	4,57517
1649,11	277,826	4,57546
1649,21	277,81	4,57573
1649,31	277,803	4,57601
1649,41	277,814	4,5763
1649,51	277,754	4,57656
1649,61	277,747	4,57685
1649,71	277,719	4,57713
1649,81	277,764	4,5774
1649,91	277,79	4,57769
1650,01	277,724	4,57796
1650,11	277,681	4,57822
1650,21	277,736	4,57852
1650,31	277,775	4,5788
1650,41	277,808	4,57907
1650,51	277,82	4,57935
1650,61	277,848	4,57963
1650,71	277,919	4,5799
1650,81	277,984	4,58018
1650,91	277,996	4,58046
1651,01	278,02	4,58074
1651,11	277,981	4,58101
1651,21	278,014	4,58128
1651,31	278,064	4,58156
1651,41	278,103	4,58185
1651,51	278,107	4,58211
1651,61	278,116	4,58239
1651,71	278,166	4,58268
1651,81	278,194	4,58296
1651,91	278,243	4,58324
1652,01	278,19	4,58351
1652,11	278,212	4,5838
1652,21	278,177	4,58407
1652,31	278,247	4,58435
1652,41	278,168	4,58462
1652,51	278,22	4,5849
1652,61	278,193	4,58518
1652,71	278,212	4,58546
1652,81	278,216	4,58574
1652,91	278,191	4,58601
1653,01	278,177	4,58628
1653,11	278,231	4,58656
1653,21	278,231	4,58685
1653,31	278,239	4,58712
1653,41	278,219	4,5874
1653,51	278,243	4,58768
1653,61	278,296	4,58796
1653,71	278,339	4,58823
1653,81	278,424	4,5885
1653,91	278,458	4,5888
1654,01	278,416	4,58907
1654,11	278,355	4,58934
1654,21	278,416	4,58964
1654,31	278,411	4,5899
1654,41	278,416	4,59018
1654,51	278,446	4,59045
1654,61	278,463	4,59073
1654,71	278,388	4,59102
1654,81	278,437	4,5913
1654,91	278,389	4,59156
1655,01	278,348	4,59185
1655,11	278,326	4,59212
1655,21	278,309	4,59239
1655,31	278,292	4,59268
1655,34	278,191	4,59278
1655,41	278,087	4,59298
1655,51	278,045	4,59324
1655,55	277,943	4,59336
1655,65	277,916	4,59364
1655,71	277,814	4,59379
1655,79	277,711	4,59401
1655,84	277,608	4,59417
1655,93	277,496	4,59441
1656,03	277,411	4,59468
1656,13	277,372	4,59496
1656,23	277,352	4,59525
1656,33	277,27	4,59552
1656,43	277,263	4,5958
1656,53	277,225	4,59606
1656,63	277,22	4,59634
1656,73	277,3	4,59664
1656,83	277,317	4,59691
1656,93	277,337	4,5972
1657,03	277,334	4,59747
1657,13	277,31	4,59773
1657,23	277,293	4,59801
1657,33	277,274	4,5983
1657,43	277,294	4,59858
1657,53	277,202	4,59885
1657,53	277,047	4,59887
1657,6	276,932	4,59906
1657,67	276,781	4,59925
1657,71	276,674	4,59935
1657,8	276,572	4,59959
1657,9	276,495	4,59988
1658	276,455	4,60016
1658,1	276,379	4,60043
1658,2	276,395	4,6007
1658,3	276,372	4,60098
1658,4	276,306	4,60127
1658,5	276,278	4,60154
1658,6	276,246	4,60182
1658,7	276,229	4,60211
1658,73	276,089	4,6022
1658,73	275,937	4,60221
1658,77	275,832	4,6023
1658,87	275,814	4,60258
1658,97	275,811	4,60286
1659,04	275,704	4,60305
1659,14	275,66	4,60333
1659,24	275,664	4,60361
1659,34	275,606	4,60388
1659,44	275,582	4,60415
1659,54	275,563	4,60444
1659,64	275,466	4,60471
1659,74	275,482	4,605
1659,84	275,453	4,60528
1659,94	275,409	4,60555
1660,04	275,372	4,60583
1660,14	275,422	4,60612
1660,24	275,455	4,60639
1660,34	275,472	4,60666
1660,44	275,485	4,60695
1660,54	275,461	4,60721
1660,64	275,465	4,60749
1660,74	275,511	4,60778
1660,84	275,526	4,60804
1660,94	275,588	4,60833
1661,04	275,606	4,6086
1661,14	275,62	4,60889
1661,24	275,58	4,60916
1661,34	275,589	4,60944
1661,44	275,679	4,60973
1661,54	275,623	4,60999
1661,64	275,655	4,61027
1661,74	275,648	4,61056
