C:\EA\AEwin for PCI2\AEData\MASTER\charcoal-2023-02-21-01.DTA
PCI2 (r) Location Version 
 Version E3.10

Four Channel DiSP Test
Tue Feb 21 11:50:24 2023

 ID     SSSSSSSS.mmmuuun      PARA1      PARA2  CH  DURATION AMP  ABS-ENERGY
  1      940.4871867     2.7000   363.4144   1         7  24 215.572E-03
  1      940.5004917     2.7000   363.3839   1        25  25 297.830E-03
  1      940.8845170     2.7000   363.7501   1        75  31   1.294E+00
  1      941.1147645     2.7021   364.2384   1        26  26 425.643E-03
  1      941.1269787     2.7000   364.2384   1       140  25 715.056E-03
  1      941.3061260     2.7021   364.2079   1        48  25 603.098E-03
  1      941.7485955     2.7046   364.6962   2         3  24 167.484E-03
  1      941.7486262     2.7033   364.4825   1        46  24 297.798E-03
  1      941.7726500     2.7049   364.6046   1        52  25 376.918E-03
  1      941.8511935     2.7046   364.6962   2         5  24 170.564E-03
  1      942.0890717     2.7049   364.9403   1        35  25 386.788E-03
  1      942.2004295     2.7049   364.9403   2        10  25 159.515E-03
  1      942.4388635     2.7046   365.1845   2        10  23  64.577E-03
  1      942.4671580     2.7064   365.1845   2        26  29 503.607E-03
  1      942.5406520     2.7070   364.9709   2        21  29 406.410E-03
  1      942.6650165     2.7082   365.3371   2         5  24 186.042E-03
  1      942.9140357     2.7049   365.7033   2        89  28 430.576E-03
  1      943.2972827     2.7070   365.7033   2         1  24 129.199E-03
  1      943.2973002     2.7070   365.7033   1        33  26 597.396E-03
  1      943.8261220     2.7088   366.6799   2        24  24 306.514E-03
  1      944.1372000     2.7094   367.1071   2        96  31   1.313E+00
  1      944.1372077     2.7119   366.9240   1        47  28 825.475E-03
  1      944.1650442     2.7097   367.0766   2        91  28 662.099E-03
  1      944.1650520     2.7097   367.0766   1        45  29   1.004E+00
  1      944.2351315     2.7097   367.1682   1         0  23 190.014E-03
  1      944.4503975     2.7116   367.3513   2        11  27 227.422E-03
  1      944.4675102     2.7097   367.2597   2        21  30 481.178E-03
  1      944.4791095     2.7094   367.1682   2        17  24 185.580E-03
  1      945.1539100     2.7122   368.1143   2        21  28 291.223E-03
  1      945.1603795     2.7122   367.8701   2        10  26 206.669E-03
  1      945.1604050     2.7122   367.8701   1        33  26 346.647E-03
  1      945.2108105     2.7146   368.1448   2        21  30 482.038E-03
  1      945.4290737     2.7134   368.1448   1        55  32   2.006E+00
  1      945.6119250     2.7146   368.3889   1        47  24 382.344E-03
  1      946.1832113     2.7146   368.6331   1        90  28   1.243E+00
  1      946.2272235     2.7171   369.0298   1        27  26 438.496E-03
  1      946.3805022     2.7161   369.1214   1        87  31   1.919E+00
  1      946.5940130     2.7168   369.4571   2         0  23  80.263E-03
  1      946.6976852     2.7171   369.2434   1        87  23 188.236E-03
  1      946.7740177     2.7161   369.0909   1        14  24 295.321E-03
  1      946.9157863     2.7186   368.8772   2        19  25 224.631E-03
  1      946.9624592     2.7168   368.8772   2        96  37   2.348E+00
  1      946.9624982     2.7168   368.8772   1        26  26 443.689E-03
  1      946.9920520     2.7168   369.1824   2       112  36   2.354E+00
  1      946.9920680     2.7168   369.1824   1        84  33   3.518E+00
  1      947.0073140     2.7192   368.8772   2       112  23  91.018E-03
  1      947.0249072     2.7186   368.8467   2        86  36   2.065E+00
  1      947.0249330     2.7186   368.8467   1        61  27 733.958E-03
  1      947.0618768     2.7165   368.6331   2        11  27 220.062E-03
  1      947.0625785     2.7186   368.6331   2        18  27 257.677E-03
  1      947.0652825     2.7180   368.6331   2        28  28 521.995E-03
  1      947.0653105     2.7180   368.6331   1        24  25 327.721E-03
  1      947.0670255     2.7171   368.6331   2       157  31 884.552E-03
  1      947.0670380     2.7171   368.6331   1       196  25 865.272E-03
  1      947.0686830     2.7168   368.6331   2         1  24 167.378E-03
  1      947.0693382     2.7168   368.6331   2        94  34   1.356E+00
  1      947.0693572     2.7168   368.6331   1       116  30   1.362E+00
  1      947.0752855     2.7186   368.6331   2        68  39   2.867E+00
  1      947.0753125     2.7186   368.6331   1        28  27 489.065E-03
  1      947.0770285     2.7186   368.5415   2        22  25 229.834E-03
  1      947.0774102     2.7168   368.6026   1        19  26 343.269E-03
  1      947.0775142     2.7168   368.6026   2         0  23 189.943E-03
  1      947.0786577     2.7168   368.6331   2        82  30 777.365E-03
  1      947.0787465     2.7168   368.6331   1        37  29 720.272E-03
  1      947.0792975     2.7171   368.7857   2        16  23 231.675E-03
  1      947.0797895     2.7161   368.6331   1       235  37   6.095E+00
  1      947.0798555     2.7171   368.6026   2        95  33   1.206E+00
  1      947.0803810     2.7171   368.4805   2       103  40   3.149E+00
  1      947.0812045     2.7168   368.7857   2         1  24 151.306E-03
  1      947.0814607     2.7168   368.3889   1       374  39  16.935E+00
  1      947.0816387     2.7168   368.6331   2       348  42   5.129E+00
  1      947.0823970     2.7168   368.6331   1       264  30   2.311E+00
  1      947.0826110     2.7161   368.5415   2       274  30   1.636E+00
  1      947.0834875     2.7171   368.4805   1        65  27 885.566E-03
  1      947.0840822     2.7171   368.6331   2       264  36   1.919E+00
  1      947.0841943     2.7171   368.6331   1       226  26   1.405E+00
  1      947.0848522     2.7192   368.2974   2        31  27 280.737E-03
  1      947.0872292     2.7180   368.5415   2         5  24 134.799E-03
  1      947.0872493     2.7180   368.5415   1        19  24 223.984E-03
  1      947.0962925     2.7186   368.5110   2         0  23 240.007E-03
  1      947.0963025     2.7186   368.5110   1        38  25 370.751E-03
  1      947.0990507     2.7180   368.4805   1        24  24 221.662E-03
  1      947.1023945     2.7168   368.3889   2         1  24 218.897E-03
  1      947.1024150     2.7161   368.3889   1        12  26 317.909E-03
  1      947.1103308     2.7186   368.3889   2        51  27 373.928E-03
  1      947.1103485     2.7186   368.3889   1        57  33   2.982E+00
  1      947.1289832     2.7171   367.9006   2        65  31 852.377E-03
  1      947.1289842     2.7171   367.9006   1        97  35   5.692E+00
  1      947.1404917     2.7186   364.7267   1       130  31   2.513E+00
  1      947.1405537     2.7186   364.7267   2        61  30 852.471E-03
  1      947.1536827     2.7180   360.7898   1        55  27 499.779E-03
  1      947.1536920     2.7180   360.7898   2         2  26 228.248E-03
  1      947.1744922     2.7171   360.0574   1         4  26 187.451E-03
  1      947.2041375     2.7168   359.5996   1         4  24 220.516E-03
  1      947.2186987     2.7180   359.3554   2         2  23  97.676E-03
  1      947.2451777     2.7192   359.1113   2        38  25 286.128E-03
  1      947.2451880     2.7192   359.1113   1        88  28   1.243E+00
  1      947.3320187     2.7195   358.7451   2        85  29 766.640E-03
  1      947.3320622     2.7195   358.7451   1         7  25 223.800E-03
  1      947.3995142     2.7195   357.8906   1        20  25 394.719E-03
  1      947.4257015     2.7195   358.1347   1        43  27 588.537E-03
  1      947.4973362     2.7195   357.6464   2        85  23  80.653E-03
  1      947.5044632     2.7195   357.6159   1        59  28   1.121E+00
  1      947.5148265     2.7195   357.7380   2        98  38   2.988E+00
  1      947.5148427     2.7195   357.7380   1        90  35   5.200E+00
  1      947.5158777     2.7195   357.4938   2        32  29 433.815E-03
  1      947.5164592     2.7186   357.5549   2        32  23 132.468E-03
  1      947.5649637     2.7195   357.4938   1        90  23 138.675E-03
  1      947.5922470     2.7195   357.1581   1        50  27 711.997E-03
  1      947.6620602     2.7192   356.9140   2        92  33   1.199E+00
  1      947.6620827     2.7192   356.9140   1        91  34   2.744E+00
  1      947.7054120     2.7192   356.6698   2        92  23 119.234E-03
  1      947.8136850     2.7195   355.9374   1        27  29 515.364E-03
  1      947.8218272     2.7192   355.9374   2         0  25 133.961E-03
  1      947.8425600     2.7186   355.7848   1        60  31   1.649E+00
  1      947.8886660     2.7192   355.5101   2         9  25 205.812E-03
  1      948.0198402     2.7216   354.4725   2         9  23 111.493E-03
  1      948.0369277     2.7195   354.3809   2         9  25 153.299E-03
  1      948.0518102     2.7219   354.4420   1        56  32   1.514E+00
  1      948.1124787     2.7219   353.9537   1        26  25 315.435E-03
  1      948.1186200     2.7195   353.8926   1        26  23 124.080E-03
  1      948.2103700     2.7244   353.4043   1         4  23 197.536E-03
  1      948.3100170     2.7216   353.1907   2        22  28 278.868E-03
  1      948.4169600     2.7195   352.2751   2        20  26 312.014E-03
  1      948.4704572     2.7219   352.2446   1         8  25 252.977E-03
  1      948.4965595     2.7232   351.9089   2       163  40   7.328E+00
  1      948.4965825     2.7232   351.9089   1       123  39  12.274E+00
  1      948.6161110     2.7216   350.8103   1        27  25 285.494E-03
  1      948.6213807     2.7219   350.8103   1        12  25 244.086E-03
  1      948.7772275     2.7241   349.8337   2        27  27 311.370E-03
  1      948.9612325     2.7244   349.0097   2        18  25 248.440E-03
  1      948.9805128     2.7241   348.6129   2        32  26 361.919E-03
  1      948.9912835     2.7241   348.8571   2        16  25 168.866E-03
  1      949.0203047     2.7219   348.6129   1        35  25 476.302E-03
  1      949.0771700     2.7235   348.1246   2        55  26 364.236E-03
  1      949.1470315     2.7244   348.2772   2         0  23 106.328E-03
  1      949.4485163     2.7244   347.5448   1       162  33   3.424E+00
  1      949.4485277     2.7244   347.5448   2       100  28 884.993E-03
  1      949.6073502     2.7244   346.6598   1        28  25 372.747E-03
  1      949.7027750     2.7244   346.5071   1        84  28   1.128E+00
  1      949.7222677     2.7244   346.1714   1        84  23 228.713E-03
  1      950.0000642     2.7268   346.1409   1        33  25 405.799E-03
  1      950.2290605     2.7244   345.9273   1        83  32   2.903E+00
  1      950.2386937     2.7268   345.9273   1        51  27 611.096E-03
  1      950.2700498     2.7293   346.0494   1        26  25 329.973E-03
  1      950.4524555     2.7268   346.1409   1        61  27 746.144E-03
  1      950.7580542     2.7280   346.3851   1        25  23 227.566E-03
  1      950.8604485     2.7293   346.1714   1        30  27 541.462E-03
  1      951.1503642     2.7290   346.9039   2        11  29 336.473E-03
  1      951.3064788     2.7284   346.9039   1       124  36   5.611E+00
  1      951.3065162     2.7284   346.9039   2        74  28 402.116E-03
  1      951.5126827     2.7314   346.9955   2         1  27 154.808E-03
  1      951.5340560     2.7293   347.0565   1        50  30   1.449E+00
  1      951.6991160     2.7317   346.6598   2        37  32 958.947E-03
  1      951.6991483     2.7317   346.6598   1        55  31   1.048E+00
  1      951.7286260     2.7317   346.9039   2        37  23 103.687E-03
  1      951.7440407     2.7293   346.8123   1        40  27 566.428E-03
  1      951.7446922     2.7314   346.9039   1        52  25 463.948E-03
  1      951.7723455     2.7338   346.8734   2       121  33   1.321E+00
  1      951.7723700     2.7338   346.8734   1        65  32   1.628E+00
  1      951.7985810     2.7293   346.6598   2       158  31   1.122E+00
  1      951.7987103     2.7293   346.6598   1         3  25 195.272E-03
  1      951.7994845     2.7314   346.6598   2        34  31 662.749E-03
  1      951.9386167     2.7293   346.5682   2         3  26 155.572E-03
  1      951.9482125     2.7293   346.6598   2        81  33 815.672E-03
  1      952.0334013     2.7314   346.1714   1         5  25 345.163E-03
  1      952.0396315     2.7293   346.1714   2        33  32 899.054E-03
  1      952.0396920     2.7293   346.1714   1         6  24 273.854E-03
  1      952.1474225     2.7338   345.9273   2        33  23  66.184E-03
  1      952.2542390     2.7314   345.7747   1        30  26 521.746E-03
  1      952.2947640     2.7332   345.7137   2         1  24 188.889E-03
  1      952.6276277     2.7342   345.7747   1        38  25 359.712E-03
  1      952.6612805     2.7329   345.6832   1       177  41  19.793E+00
  1      952.6612862     2.7329   345.6832   2        85  30 694.362E-03
  1      952.9207187     2.7317   345.7747   1        28  25 320.382E-03
  1      952.9536800     2.7338   345.6832   2        19  25 247.427E-03
  1      953.0077743     2.7363   345.6832   1        26  25 273.132E-03
  1      953.0142070     2.7342   345.7442   1        26  23 138.185E-03
  1      953.1557135     2.7366   345.7747   1         0  23 156.140E-03
  1      953.1943247     2.7351   345.6832   2         5  27 251.357E-03
  1      953.1943577     2.7351   345.6832   1        33  25 323.837E-03
  1      953.2163405     2.7357   345.5916   1        85  35   3.003E+00
  1      953.2251980     2.7357   345.6832   1        37  27 687.325E-03
  1      953.2269647     2.7342   345.8358   1        86  27   1.138E+00
  1      953.2341145     2.7363   345.8358   1       138  41  19.733E+00
  1      953.2341407     2.7363   345.8358   2        12  23 230.963E-03
  1      953.2349265     2.7342   345.6832   1         4  30 160.661E-03
  1      953.3220982     2.7354   344.9202   2        10  27 274.699E-03
  1      953.3682795     2.7363   345.1033   2        10  23 171.846E-03
  1      953.4730820     2.7351   344.7066   2        10  23 115.431E-03
  1      953.8943122     2.7366   344.1877   1        87  30   1.530E+00
  1      953.9512757     2.7375   344.0657   2        10  26 228.497E-03
  1      954.1032300     2.7366   343.9741   1         0  23 249.694E-03
  1      954.2125947     2.7375   344.1877   2        10  23 116.719E-03
  1      954.3408842     2.7381   344.3708   2        80  28 303.726E-03
  1      954.3409110     2.7381   344.3708   1        75  30   1.652E+00
  1      954.6427005     2.7390   343.9741   2        80  23  75.156E-03
  1      954.8792565     2.7381   344.2183   2        11  26 285.928E-03
  1      954.8810015     2.7366   344.2183   2        21  27 311.527E-03
  1      955.0826977     2.7406   344.4319   2        21  23 104.869E-03
  1      955.1604320     2.7412   344.4624   2       391  38  28.935E+00
  1      955.1604392     2.7412   344.4624   1       372  38  17.635E+00
  1      955.2204955     2.7433   343.9741   2       391  23 109.982E-03
  1      955.2204963     2.7433   343.9741   1        51  29   1.284E+00
  1      955.9040270     2.7436   343.9436   1       117  29   1.858E+00
  1      956.6662425     2.7439   344.4624   1        41  26 365.249E-03
  1      956.9181677     2.7436   344.7066   2       130  37   5.120E+00
  1      956.9181737     2.7436   344.7066   1       100  33   3.330E+00
  1      957.2204477     2.7464   344.6150   1         9  24 194.450E-03
  1      957.4469802     2.7464   344.7066   1        45  28 736.971E-03
  1      957.4486230     2.7464   344.8592   2        89  34   1.512E+00
  1      957.5460530     2.7454   344.9507   2         0  23  95.554E-03
  1      957.8960600     2.7509   344.7066   2       122  37   3.702E+00
  1      957.8960762     2.7509   344.7066   1        88  32   1.948E+00
  1      957.9982827     2.7488   344.8592   2        37  28 464.952E-03
  1      958.1342607     2.7488   345.0423   1         0  23 195.401E-03
  1      958.3585043     2.7488   345.4390   2        27  29 411.139E-03
  1      958.6183550     2.7509   345.4085   2       108  36   3.057E+00
  1      958.6183625     2.7509   345.4085   1       115  34   3.057E+00
  1      958.7509477     2.7512   345.5611   2        12  28 268.677E-03
  1      958.9963182     2.7488   345.7747   2        26  28 326.708E-03
  1      959.0864912     2.7488   345.8968   1        59  26 700.685E-03
  1      959.2926017     2.7534   345.8358   1        54  27 597.103E-03
  1      959.3190825     2.7512   346.0494   1       277  32   3.572E+00
  1      959.3191040     2.7512   346.0494   2         0  23 187.520E-03
  1      959.3274092     2.7540   345.8968   1       277  23 124.320E-03
  1      959.8183790     2.7534   346.1714   2         7  24 253.391E-03
  1      959.8184442     2.7512   346.1714   1       277  23 111.277E-03
  1      960.0981345     2.7546   346.5071   1        31  25 237.654E-03
  1      960.2675600     2.7534   346.6598   1         0  23 123.681E-03
  1      960.3199400     2.7558   346.6598   1        15  25 324.231E-03
  1      960.5328800     2.7537   346.6598   1        15  23  90.172E-03
  1      960.5399237     2.7552   346.9039   2        28  28 415.721E-03
  1      960.6028922     2.7570   346.9039   2        94  31   1.703E+00
  1      960.6029067     2.7570   346.9039   1        67  31   2.001E+00
  1      960.6145935     2.7552   346.6598   2         0  23 154.799E-03
  1      960.6493095     2.7558   346.9955   2         0  23  91.829E-03
  1      960.7672665     2.7561   346.9039   2        18  26 234.374E-03
  1      960.7721257     2.7583   346.8734   1        38  26 638.159E-03
  1      960.8770470     2.7570   346.8429   2         3  25 200.091E-03
  1      960.8770500     2.7570   346.8429   1        46  29 755.516E-03
  1      960.9522457     2.7558   346.6292   2        93  33   1.582E+00
  1      960.9522580     2.7558   346.6292   1        30  23 303.203E-03
  1      960.9838125     2.7583   346.9955   2        31  29 460.737E-03
  1      960.9838315     2.7583   346.9955   1        29  25 346.698E-03
  1      961.0558855     2.7561   346.8734   1        90  31   1.875E+00
  1      961.0558905     2.7561   346.8734   2        31  23 137.881E-03
  1      961.3051913     2.7586   347.1480   1        35  26 563.047E-03
  1      961.4693995     2.7586   346.9039   1        41  29 945.981E-03
  1      962.5662317     2.7607   347.7889   2       129  44   9.344E+00
  1      962.5662440     2.7607   347.7889   1       132  33   3.191E+00
  1      962.6334770     2.7607   347.3617   2       129  23 247.199E-03
  1      962.6472555     2.7619   347.6058   1         2  23 302.191E-03
  1      962.6479260     2.7610   347.6058   1        86  34   3.405E+00
  1      962.7083535     2.7625   347.6058   2        50  27 445.019E-03
  1      962.7088982     2.7610   347.6058   2       398  36   4.172E+00
  1      962.7090925     2.7607   347.3922   1       191  29   2.439E+00
  1      962.7099990     2.7625   347.4837   2       125  37   3.452E+00
  1      962.7100055     2.7625   347.4837   1       125  34   4.575E+00
  1      962.7114522     2.7586   347.6364   1       125  23 154.897E-03
  1      962.7120165     2.7610   347.5448   2       125  23 110.680E-03
  1      962.7150035     2.7607   347.3922   1        76  32   1.782E+00
  1      962.7150077     2.7607   347.3922   2         0  23 203.259E-03
  1      962.7905987     2.7586   346.9039   1        49  30   1.105E+00
  1      962.8197492     2.7622   346.9955   1        25  24 345.911E-03
  1      963.1562700     2.7619   346.4156   1        59  30   1.297E+00
  1      963.2039332     2.7628   346.4156   1        25  26 611.888E-03
  1      963.3365320     2.7622   346.3851   2         0  23  82.684E-03
  1      963.4164685     2.7631   346.1714   2       147  33   1.865E+00
  1      963.4164887     2.7631   346.1714   1       172  28   1.120E+00
  1      963.4658880     2.7631   346.1714   2       147  23  82.504E-03
  1      963.6020367     2.7659   346.1409   1        55  28 858.304E-03
  1      963.9536662     2.7635   346.1409   1        55  23 259.273E-03
  1      964.1572040     2.7656   346.1714   1        11  25 287.800E-03
  1      964.2647987     2.7656   346.1714   1         3  26 217.528E-03
  1      964.4969297     2.7659   346.1714   2       109  34   2.623E+00
  1      964.4969512     2.7659   346.1714   1        78  28   1.018E+00
  1      964.5492900     2.7659   346.3240   2        54  25 445.368E-03
  1      964.5645187     2.7683   346.5682   2       191  43   9.172E+00
  1      964.5645835     2.7683   346.5682   1       118  36   3.936E+00
  1      964.6847930     2.7680   346.0799   1        22  25 285.974E-03
  1      964.7256060     2.7677   345.9273   2        21  30 399.162E-03
  1      964.7727767     2.7659   345.8968   1        29  24 281.760E-03
  1      964.8072785     2.7680   346.0189   2       126  34   2.544E+00
  1      964.8072845     2.7680   346.0189   1       115  35   4.206E+00
  1      964.8701243     2.7671   345.7747   2        17  27 227.420E-03
  1      964.9907152     2.7683   345.5916   1        28  26 422.145E-03
  1      964.9913172     2.7680   345.5306   1       119  28   1.036E+00
  1      964.9984750     2.7680   345.4390   1        36  25 344.050E-03
  1      965.0157302     2.7683   345.5916   1         6  25 203.395E-03
  1      965.1801152     2.7680   345.4390   1         6  23  77.383E-03
  1      965.2238422     2.7683   345.3474   1        49  25 597.772E-03
  1      965.2756980     2.7674   345.1033   1       549  35  14.128E+00
  1      965.2757797     2.7674   345.1033   2        23  24 307.210E-03
  1      965.2835780     2.7683   345.4390   1        33  27 556.112E-03
  1      965.2998170     2.7699   345.1949   1       121  33   2.916E+00
  1      965.2998197     2.7699   345.1949   2        52  30 800.771E-03
  1      965.3678365     2.7683   344.9507   1        28  26 463.858E-03
  1      965.3785027     2.7680   344.7066   1        48  25 317.837E-03
  1      965.3794712     2.7674   344.7066   1        99  35   5.094E+00
  1      965.3794880     2.7674   344.7066   2        52  23 143.688E-03
  1      965.3814780     2.7680   344.8592   1         6  24 198.393E-03
  1      965.3978247     2.7680   344.7066   1         6  23 214.439E-03
  1      965.5099815     2.7674   344.4319   1        90  28   1.241E+00
  1      965.5114095     2.7683   344.0657   1       102  30   2.245E+00
  1      965.5354733     2.7683   344.1877   1        51  29 982.036E-03
  1      965.5502332     2.7680   344.2183   1       150  32   4.651E+00
  1      965.5502537     2.7680   344.2183   2         8  25 223.836E-03
  1      965.5506952     2.7680   344.2183   2         6  25 197.336E-03
  1      965.6281847     2.7705   343.9131   1        75  28 796.311E-03
  1      965.6282010     2.7705   343.9131   2         6  23 136.628E-03
  1      965.6397697     2.7699   344.0962   2        18  24 313.262E-03
  1      965.6397737     2.7699   344.0962   1        78  33   3.124E+00
  1      965.8180733     2.7705   343.4858   1       106  36   8.231E+00
  1      965.8590497     2.7683   343.2112   1         0  23 107.646E-03
  1      966.0646387     2.7683   343.1196   1        89  29   1.563E+00
  1      966.0646650     2.7683   343.1196   2        18  23 242.017E-03
  1      966.2396465     2.7683   342.9975   2        41  27 353.481E-03
  1      966.3391755     2.7723   342.7534   2        41  23 165.043E-03
  1      966.3548522     2.7729   342.7229   1         8  24 198.504E-03
  1      966.3861907     2.7729   342.6618   1       370  36  15.833E+00
  1      966.3862052     2.7729   342.6618   2       109  27 842.123E-03
  1      966.4123005     2.7723   342.7534   2       109  23 189.743E-03
  1      966.4161122     2.7723   342.5092   1        32  26 528.867E-03
  1      966.4757447     2.7717   342.4787   1        25  24 241.048E-03
  1      966.5690915     2.7729   342.4177   1        41  30   1.168E+00
  1      966.7000357     2.7750   342.4787   1        10  24 205.975E-03
  1      966.8650512     2.7741   342.4177   1        47  27 572.631E-03
  1      967.1876902     2.7729   342.0209   1        24  25 429.862E-03
  1      967.4048540     2.7741   342.2346   1        67  30   1.322E+00
  1      967.4368100     2.7723   342.0209   2        97  30 979.145E-03
  1      967.4368395     2.7723   342.0209   1        59  34   3.745E+00
  1      967.4916570     2.7735   342.0209   1        59  23 108.417E-03
  1      967.5620562     2.7775   342.0209   1        22  23 306.497E-03
  1      967.7546028     2.7772   341.6242   1         1  23 280.352E-03
  1      967.7552090     2.7750   341.5327   1        60  27 858.689E-03
  1      967.8676965     2.7766   341.8683   2        97  23 117.480E-03
  1      967.8677027     2.7766   341.8683   1        43  26 540.910E-03
  1      967.8750215     2.7747   341.6242   2        32  27 401.396E-03
  1      967.8750512     2.7747   341.6242   1        39  27 536.932E-03
  1      967.8784717     2.7757   341.7768   2         1  24 187.668E-03
  1      967.8785090     2.7757   341.7768   1        26  24 212.373E-03
  1      968.5062187     2.7781   340.5561   1        26  23 197.237E-03
  1      968.5284920     2.7781   340.5561   2         1  23 118.937E-03
  1      968.5287677     2.7781   340.6476   1        35  27 408.166E-03
  1      968.5289592     2.7802   340.6476   2        98  37   2.432E+00
  1      968.5514595     2.7781   340.6476   2        24  25 196.417E-03
  1      968.6463958     2.7781   340.0677   2        11  26 216.809E-03
  1      968.8318067     2.7778   339.6710   1         9  25 237.238E-03
  1      968.8815280     2.7781   339.9457   2        73  29 554.134E-03
  1      968.9007557     2.7781   339.8541   2        24  23 172.348E-03
  1      968.9640047     2.7802   339.5490   1        40  25 373.477E-03
  1      969.1540162     2.7805   339.0912   1        47  29 761.421E-03
  1      969.3123973     2.7781   339.3353   1        55  33   1.004E+00
  1      969.3167550     2.7818   339.0912   1       246  40  17.548E+00
  1      969.3167797     2.7818   339.0912   2       157  35   3.085E+00
  1      969.3177250     2.7815   339.2437   1        49  26 470.235E-03
  1      969.3233383     2.7781   339.3353   1       139  30   2.915E+00
  1      969.3233782     2.7781   339.3353   2        12  26 291.113E-03
  1      969.4201430     2.7805   338.6029   2        20  28 268.508E-03
  1      969.7497820     2.7805   338.2366   1        32  27 495.005E-03
  1      969.8519128     2.7818   337.9925   2        27  29 565.517E-03
  1      969.8519590     2.7818   337.9925   1         1  24 152.946E-03
  1      969.9856657     2.7830   337.7178   1        61  26 606.267E-03
  1      970.2449668     2.7827   337.3821   2        17  25 171.573E-03
  1      970.3311807     2.7805   337.1075   1        20  25 306.177E-03
  1      970.3493727     2.7818   337.1075   1         6  25 178.992E-03
  1      970.3704595     2.7827   336.8938   1        62  26 602.852E-03
  1      970.3709562     2.7827   337.1075   1        62  23 238.807E-03
  1      970.3945347     2.7845   336.8938   1        54  27 705.976E-03
  1      970.5798272     2.7830   336.4055   2       104  27   1.043E+00
  1      970.5798295     2.7830   336.4055   1       137  36   6.768E+00
  1      970.5899037     2.7830   336.3750   1       137  23 116.394E-03
  1      970.5902032     2.7830   336.3140   2        51  25 385.012E-03
  1      970.5903358     2.7827   336.3750   1         0  23 177.394E-03
  1      970.5936185     2.7830   336.1309   1         2  23 196.758E-03
  1      970.6555030     2.7830   335.8867   1         0  25 146.188E-03
  1      970.6813117     2.7848   336.0088   2        51  23  71.984E-03
  1      970.7561847     2.7830   335.6731   1        23  26 455.873E-03
  1      970.8178003     2.7854   335.6731   1         0  23 116.193E-03
  1      970.8179370     2.7848   335.4289   2        18  24 187.289E-03
  1      971.0450737     2.7854   334.9101   1        57  30   1.096E+00
  1      971.0900602     2.7827   334.4523   1        25  25 401.420E-03
  1      971.2559172     2.7830   333.7199   1         7  24 292.559E-03
  1      971.3793587     2.7854   333.2316   1         0  24 159.802E-03
  1      971.5832883     2.7870   332.2550   1        38  25 369.116E-03
  1      971.8358640     2.7854   331.0343   1        33  26 512.675E-03
  1      971.8363857     2.7863   331.1869   1        27  27 445.399E-03
  1      971.8591572     2.7879   331.0343   2        16  25 180.252E-03
  1      971.8844175     2.7879   331.0343   1        27  23  74.972E-03
  1      971.9254173     2.7870   330.5460   1        51  27 812.467E-03
  1      971.9254267     2.7870   330.5460   2         0  23 179.978E-03
  1      971.9336720     2.7876   330.4239   1         0  23 122.415E-03
  1      972.1715222     2.7870   329.5694   1        61  28   1.102E+00
  1      972.4034855     2.7876   329.2947   1        77  27 877.752E-03
  1      972.4561467     2.7879   329.0506   1         4  24 205.280E-03
  1      972.6168302     2.7900   328.4402   2         0  23  76.659E-03
  1      972.7410008     2.7924   328.4707   2        24  29 384.185E-03
  1      972.8478327     2.7894   328.1960   2       143  37   7.299E+00
  1      972.8478435     2.7894   328.1960   1       148  38  11.374E+00
  1      972.8565267     2.7900   328.1960   2       143  23 100.111E-03
  1      972.8666232     2.7900   328.0740   1         1  24 139.621E-03
  1      972.8674307     2.7918   328.0740   2       116  41   6.698E+00
  1      972.8674370     2.7918   328.0740   1       117  38  13.399E+00
  1      972.8850492     2.7924   328.1045   2       124  31   2.270E+00
  1      972.8850587     2.7924   328.1045   1       112  30   1.739E+00
  1      972.8911732     2.7879   328.0740   1        65  25 493.927E-03
  1      972.9163965     2.7903   326.7922   2        86  27 824.882E-03
  1      972.9164065     2.7900   326.6396   1        81  32   2.820E+00
  1      972.9437445     2.7900   326.1208   2        11  23 228.956E-03
  1      972.9437537     2.7900   326.1208   1        49  27 993.820E-03
  1      972.9670772     2.7879   325.6630   1         2  23 131.954E-03
  1      973.1307900     2.7903   324.2286   1         4  24 203.265E-03
  1      973.1681110     2.7879   324.2897   1        29  23 261.877E-03
  1      973.1699407     2.7900   324.3507   2        88  30 811.797E-03
  1      973.1699617     2.7900   324.3507   1        76  28   1.109E+00
  1      973.3369970     2.7924   323.9235   2        88  23  99.106E-03
  1      974.1579987     2.7943   322.9469   1         1  24 246.315E-03
  1      974.6259425     2.7949   322.9774   1        32  27 563.714E-03
  1      974.6303527     2.7946   322.9469   1       287  44  31.140E+00
  1      974.6303675     2.7946   322.9469   2       233  34   2.891E+00
  1      974.6598517     2.7949   323.0689   1         1  23 133.826E-03
  1      974.6699922     2.7943   322.9774   1        27  25 333.649E-03
  1      974.7105007     2.7952   321.2378   2         3  23 137.949E-03
  1      974.7105115     2.7952   321.2378   1        17  27 524.352E-03
  1      974.7418077     2.7952   320.0476   1        69  26 545.361E-03
  1      974.8616140     2.7952   319.0405   1        33  26 612.004E-03
  1      975.4912342     2.7976   318.5827   1        57  27 559.181E-03
  1      975.6115962     2.7949   318.8269   1        64  32   2.339E+00
  1      975.6338892     2.7973   318.8269   2         3  23 139.274E-03
  1      975.7289655     2.7961   319.0710   2        16  24 169.310E-03
  1      976.0093005     2.7998   319.5288   1        23  25 258.528E-03
